,training_loss_list,validation_loss_list,training_accuracy_list,validation_accuracy_list,confusion_matrix_list,accuracy_list,time_list
0,"[0.9887468218803406, 0.8100379705429077, 0.7382304668426514, 0.6737846732139587, 0.6320611834526062, 0.5841230154037476, 0.6660390496253967, 0.4765205681324005, 0.5499270558357239, 0.5252943634986877, 0.5095634460449219, 0.4992903470993042, 0.5276147723197937, 0.5959896445274353, 0.4914327561855316, 0.5017229318618774, 0.4976508915424347, 0.4328833818435669, 0.4822193384170532, 0.45212695002555847, 0.41520363092422485, 0.46294766664505005, 0.42740991711616516, 0.3964387774467468, 0.4769129455089569, 0.40226247906684875, 0.3962681293487549, 0.3520318269729614, 0.39622828364372253, 0.38593751192092896, 0.39622682332992554, 0.4212876558303833, 0.3600577712059021, 0.41694265604019165, 0.46053558588027954, 0.42745915055274963, 0.3644905984401703, 0.4315199851989746, 0.41438034176826477, 0.44233837723731995, 0.4049753248691559, 0.4418749213218689, 0.4102352559566498, 0.4132399260997772, 0.41232600808143616, 0.379149854183197, 0.37767601013183594, 0.3905280530452728, 0.32354769110679626, 0.36832916736602783]","[1.9489527940750122, 0.5282105207443237, 0.44212350249290466, 0.48399487137794495, 0.4010632038116455, 0.32526642084121704, 1.182419776916504, 0.3820476531982422, 17.407459259033203, 53.43775939941406, 0.24809566140174866, 0.8013129234313965, 31.716794967651367, 0.43838033080101013, 0.5578213334083557, 0.3399261236190796, 0.8348029851913452, 0.4287257790565491, 0.406120628118515, 0.19258084893226624, 0.2598331570625305, 0.27557146549224854, 0.232615664601326, 0.3171820342540741, 0.26653701066970825, 0.22952798008918762, 0.6157902479171753, 0.19442717730998993, 0.24389435350894928, 0.2719075679779053, 0.20758898556232452, 0.21488253772258759, 0.16531263291835785, 1.968711495399475, 1.0162177085876465, 0.3758305311203003, 0.2636038661003113, 0.5605560541152954, 0.2506284713745117, 0.26572057604789734, 1.5821316242218018, 0.21171335875988007, 0.2643377184867859, 0.5348732471466064, 0.3766616880893707, 0.2261122316122055, 0.43126869201660156, 1.1490776538848877, 0.33158648014068604, 0.21866074204444885]","[0.5814814567565918, 0.6814814805984497, 0.6962962746620178, 0.7370370626449585, 0.7666666507720947, 0.7888888716697693, 0.729629635810852, 0.8111110925674438, 0.800000011920929, 0.7944444417953491, 0.8333333134651184, 0.8129629492759705, 0.8148148059844971, 0.770370364189148, 0.8129629492759705, 0.8259259462356567, 0.8092592358589172, 0.8277778029441833, 0.8018518686294556, 0.8277778029441833, 0.8518518805503845, 0.8129629492759705, 0.8333333134651184, 0.8592592477798462, 0.8462963104248047, 0.864814817905426, 0.8629629611968994, 0.8814814686775208, 0.8481481671333313, 0.8481481671333313, 0.8740741014480591, 0.8444444537162781, 0.8629629611968994, 0.8518518805503845, 0.8333333134651184, 0.835185170173645, 0.8722222447395325, 0.8481481671333313, 0.8166666626930237, 0.8518518805503845, 0.8407407402992249, 0.8259259462356567, 0.855555534362793, 0.855555534362793, 0.8481481671333313, 0.8759258985519409, 0.8740741014480591, 0.8759258985519409, 0.885185182094574, 0.8796296119689941]","[0.5646551847457886, 0.7543103694915771, 0.8017241358757019, 0.8103448152542114, 0.8232758641242981, 0.8706896305084229, 0.6767241358757019, 0.8448275923728943, 0.35775861144065857, 0.31896552443504333, 0.9137930870056152, 0.7284482717514038, 0.3318965435028076, 0.7887930870056152, 0.8405172228813171, 0.8448275923728943, 0.7068965435028076, 0.818965494632721, 0.8448275923728943, 0.9612069129943848, 0.9094827771186829, 0.9008620977401733, 0.892241358757019, 0.8620689511299133, 0.9137930870056152, 0.9181034564971924, 0.8318965435028076, 0.9137930870056152, 0.9137930870056152, 0.8879310488700867, 0.9353448152542114, 0.9224137663841248, 0.9482758641242981, 0.7155172228813171, 0.75, 0.8663793206214905, 0.875, 0.767241358757019, 0.9051724076271057, 0.8491379022598267, 0.6336206793785095, 0.931034505367279, 0.9051724076271057, 0.7543103694915771, 0.8534482717514038, 0.9051724076271057, 0.8362069129943848, 0.625, 0.8793103694915771, 0.9224137663841248]","[[ 89   2   0   0]
 [  5 142   2   0]
 [  0   7 122  16]
 [  0   0   0 131]]",0.937984496124031,12.935842752456665
1,"[1.0406827926635742, 0.8299252986907959, 0.7770247459411621, 0.6904503107070923, 0.641422688961029, 0.7036874890327454, 0.6410402655601501, 0.6467528343200684, 0.5834657549858093, 0.6282340288162231, 0.6151509284973145, 0.5352284908294678, 0.4764446020126343, 0.5101556181907654, 0.4962189197540283, 0.4606671631336212, 0.4558151066303253, 0.4234050214290619, 0.45193663239479065, 0.37849345803260803, 0.4069552719593048, 0.4416215419769287, 0.41571906208992004, 0.3978344798088074, 0.42940980195999146, 0.3426240384578705, 0.4357045292854309, 0.44742029905319214, 0.49819764494895935, 0.4728608727455139, 0.4334723651409149, 0.35548245906829834, 0.4571060836315155, 0.35672783851623535, 0.37778010964393616, 0.38882362842559814, 0.4179570972919464, 0.4066045582294464, 0.36356091499328613, 0.37255072593688965, 0.32573506236076355, 0.37120965123176575, 0.37370869517326355, 0.40111133456230164, 0.40322959423065186, 0.36928102374076843, 0.3947043716907501, 0.36361178755760193, 0.31908300518989563, 0.27885961532592773, 0.34781351685523987, 0.36344435811042786, 0.3920721411705017, 0.3582410514354706, 0.36121633648872375, 0.3662692606449127, 0.34142789244651794, 0.37141671776771545, 0.4383164346218109, 0.3618992865085602, 0.3434978425502777, 0.3319076895713806, 0.2768765985965729, 0.34692513942718506, 0.3132866621017456, 0.3280653655529022, 0.35227543115615845, 0.3445092439651489, 0.34273475408554077, 0.35555195808410645, 0.31105124950408936, 0.3590570092201233, 0.3381337821483612, 0.39379894733428955, 0.321827232837677, 0.3050571084022522, 0.30474409461021423, 0.349431574344635, 0.32462993264198303, 0.28679707646369934, 0.32764241099357605, 0.366276353597641, 0.3037498891353607, 0.31160271167755127, 0.36121225357055664, 0.44161516427993774, 0.3286765217781067, 0.38420817255973816, 0.371996134519577, 0.3301585912704468, 0.34556740522384644, 0.40320369601249695, 0.36942633986473083, 0.3811056315898895, 0.3748200833797455, 0.30989527702331543, 0.31086623668670654, 0.2882077097892761, 0.32941415905952454, 0.3202179968357086]","[6.1165876388549805, 1.284031867980957, 3.1233623027801514, 2.779477596282959, 0.3489275872707367, 0.5037360191345215, 16.002119064331055, 0.7166939377784729, 2.7554171085357666, 107.41942596435547, 0.7468720078468323, 0.41132327914237976, 0.4631608724594116, 3.217768669128418, 0.2934303283691406, 0.24309644103050232, 0.406011700630188, 2.2166788578033447, 0.43862494826316833, 0.1966628134250641, 0.459590345621109, 0.274123877286911, 0.3788985013961792, 10.89925765991211, 0.29001039266586304, 0.2591919004917145, 0.330920934677124, 191.33827209472656, 2.886261224746704, 1.4305696487426758, 1.5206607580184937, 8.755843162536621, 0.2874140441417694, 0.5595695972442627, 0.3606795370578766, 0.28835034370422363, 9.856714248657227, 55.95427703857422, 0.845212459564209, 0.2615210711956024, 0.5009922385215759, 16.929615020751953, 0.2703571319580078, 0.652606189250946, 0.5189467072486877, 2.768331289291382, 3.515688419342041, 0.2153775990009308, 0.1509452760219574, 0.3877381980419159, 42.11554718017578, 0.7234849333763123, 1.7884588241577148, 0.22652463614940643, 9.660764694213867, 0.2095734030008316, 0.20861326158046722, 10.949471473693848, 1.3901227712631226, 0.19179078936576843, 3.400799036026001, 0.23009571433067322, 0.1870858371257782, 0.9578595757484436, 1.444637656211853, 0.23564568161964417, 0.2340027093887329, 11.553174018859863, 0.17820723354816437, 0.3014102876186371, 0.23425711691379547, 1.675819754600525, 0.21618619561195374, 0.23608025908470154, 0.535997211933136, 0.5471255779266357, 0.256818950176239, 0.2617812752723694, 3.0525059700012207, 0.8020942211151123, 0.24545860290527344, 0.6539245247840881, 0.8199524283409119, 1.3357877731323242, 73.88282775878906, 1.7449086904525757, 0.2557204067707062, 0.6449938416481018, 0.2671653926372528, 0.34805548191070557, 0.1474650502204895, 0.26621028780937195, 0.33416226506233215, 1.322495698928833, 0.16095015406608582, 0.39365237951278687, 0.1894688457250595, 0.1823299378156662, 0.21931441128253937, 0.30561429262161255]","[0.5981481671333313, 0.6703703999519348, 0.6962962746620178, 0.7277777791023254, 0.7592592835426331, 0.7259259223937988, 0.7370370626449585, 0.7444444298744202, 0.7629629373550415, 0.75, 0.7685185074806213, 0.8074073791503906, 0.8148148059844971, 0.8074073791503906, 0.7981481552124023, 0.8092592358589172, 0.8481481671333313, 0.8388888835906982, 0.8314814567565918, 0.8574073910713196, 0.8444444537162781, 0.8481481671333313, 0.855555534362793, 0.8518518805503845, 0.8370370268821716, 0.8703703880310059, 0.8462963104248047, 0.8518518805503845, 0.7907407283782959, 0.8185185194015503, 0.8425925970077515, 0.8759258985519409, 0.835185170173645, 0.8759258985519409, 0.8518518805503845, 0.8500000238418579, 0.8425925970077515, 0.8611111044883728, 0.8685185313224792, 0.8703703880310059, 0.8888888955116272, 0.8574073910713196, 0.8685185313224792, 0.8537036776542664, 0.8481481671333313, 0.8685185313224792, 0.8574073910713196, 0.8740741014480591, 0.8833333253860474, 0.8962963223457336, 0.8574073910713196, 0.8777777552604675, 0.8518518805503845, 0.8722222447395325, 0.8629629611968994, 0.8777777552604675, 0.8740741014480591, 0.8629629611968994, 0.8462963104248047, 0.8537036776542664, 0.8629629611968994, 0.894444465637207, 0.9037036895751953, 0.8833333253860474, 0.8907407522201538, 0.8907407522201538, 0.8666666746139526, 0.8740741014480591, 0.8759258985519409, 0.8814814686775208, 0.8925926089286804, 0.885185182094574, 0.8703703880310059, 0.8870370388031006, 0.8740741014480591, 0.8907407522201538, 0.8999999761581421, 0.8777777552604675, 0.8722222447395325, 0.8999999761581421, 0.8888888955116272, 0.8592592477798462, 0.9074074029922485, 0.8870370388031006, 0.8740741014480591, 0.8407407402992249, 0.8796296119689941, 0.8592592477798462, 0.8777777552604675, 0.8740741014480591, 0.8740741014480591, 0.8574073910713196, 0.8907407522201538, 0.8722222447395325, 0.8629629611968994, 0.8888888955116272, 0.8777777552604675, 0.8962963223457336, 0.894444465637207, 0.8685185313224792]","[0.48706895112991333, 0.4568965435028076, 0.4482758641242981, 0.5086206793785095, 0.8275862336158752, 0.8275862336158752, 0.4094827473163605, 0.7068965435028076, 0.4784482717514038, 0.26293104887008667, 0.693965494632721, 0.8232758641242981, 0.7844827771186829, 0.4568965435028076, 0.8965517282485962, 0.9137930870056152, 0.818965494632721, 0.5646551847457886, 0.8146551847457886, 0.9267241358757019, 0.8017241358757019, 0.9008620977401733, 0.8491379022598267, 0.5474137663841248, 0.9008620977401733, 0.8965517282485962, 0.892241358757019, 0.25, 0.5, 0.6724137663841248, 0.5775862336158752, 0.4568965435028076, 0.8534482717514038, 0.7456896305084229, 0.8275862336158752, 0.9051724076271057, 0.43103447556495667, 0.2715517282485962, 0.6767241358757019, 0.875, 0.806034505367279, 0.3146551847457886, 0.9008620977401733, 0.6982758641242981, 0.7887930870056152, 0.625, 0.4353448152542114, 0.9137930870056152, 0.9353448152542114, 0.8362069129943848, 0.2844827473163605, 0.7586206793785095, 0.6896551847457886, 0.8965517282485962, 0.25, 0.931034505367279, 0.9094827771186829, 0.3836206793785095, 0.7801724076271057, 0.9224137663841248, 0.5344827771186829, 0.9224137663841248, 0.9482758641242981, 0.7974137663841248, 0.681034505367279, 0.8965517282485962, 0.892241358757019, 0.39224138855934143, 0.9396551847457886, 0.8793103694915771, 0.9094827771186829, 0.8103448152542114, 0.9137930870056152, 0.9181034564971924, 0.8275862336158752, 0.8017241358757019, 0.8965517282485962, 0.9137930870056152, 0.681034505367279, 0.7456896305084229, 0.9051724076271057, 0.7974137663841248, 0.6724137663841248, 0.5301724076271057, 0.27586206793785095, 0.5129310488700867, 0.9008620977401733, 0.7801724076271057, 0.9137930870056152, 0.8405172228813171, 0.9525862336158752, 0.8793103694915771, 0.857758641242981, 0.5905172228813171, 0.9396551847457886, 0.8318965435028076, 0.9353448152542114, 0.9137930870056152, 0.8965517282485962, 0.875]","[[ 87   4   0   0]
 [  1 147   1   0]
 [  0   8  92  45]
 [  0   0   0 131]]",0.8856589147286822,24.99308180809021
2,"[1.1570054292678833, 0.8945799469947815, 0.7604970932006836, 0.6856479644775391, 0.6851842999458313, 0.6437077522277832, 0.6526278853416443, 0.6396699547767639, 0.5117937326431274, 0.5759777426719666, 0.5735759735107422, 0.5573212504386902, 0.5215193629264832, 0.5685129165649414, 0.5737420916557312, 0.48731106519699097, 0.4522445499897003, 0.4848479628562927, 0.47634565830230713, 0.500890851020813, 0.48451265692710876, 0.39205190539360046, 0.48200151324272156, 0.41101977229118347, 0.48013168573379517, 0.44828200340270996, 0.4081311821937561, 0.49797600507736206, 0.42473945021629333, 0.46576496958732605, 0.3885735869407654, 0.44602838158607483, 0.5180782675743103, 0.4703196585178375, 0.44413310289382935, 0.4956987202167511, 0.43458491563796997, 0.4452129900455475, 0.4715350568294525, 0.44536879658699036, 0.4601999521255493, 0.4390522539615631, 0.4048880636692047, 0.4414738714694977, 0.46736305952072144, 0.4118257761001587, 0.4627576172351837, 0.3807421028614044, 0.39641493558883667, 0.5286020040512085, 0.4840381145477295, 0.42938432097435, 0.43642979860305786, 0.4304826557636261, 0.4653933346271515, 0.3653068244457245, 0.2937485873699188, 0.32492825388908386, 0.3412092328071594, 0.4077635705471039, 0.46271833777427673, 0.3417779505252838, 0.3425033986568451, 0.4335395395755768, 0.31249192357063293, 0.34087786078453064, 0.3063162565231323, 0.4007922410964966, 0.41530972719192505, 0.354202538728714, 0.4073680639266968, 0.37009182572364807, 0.2973072826862335, 0.3565621078014374, 0.3214166760444641, 0.29415643215179443, 0.33983325958251953, 0.27380016446113586, 0.31938013434410095, 0.28433650732040405, 0.34589025378227234, 0.4470430016517639, 0.41011807322502136, 0.3772936463356018, 0.3739931881427765, 0.35753604769706726, 0.3610265552997589, 0.35064515471458435, 0.341582715511322, 0.3148592710494995, 0.35161837935447693, 0.39255180954933167, 0.4342157542705536, 0.4105936884880066, 0.3997371792793274, 0.42079806327819824, 0.3101113438606262, 0.3366217613220215, 0.4015516936779022, 0.49939867854118347]","[5.965725421905518, 0.9096038937568665, 1.0181078910827637, 0.8030577898025513, 0.34480464458465576, 0.32545945048332214, 0.5657656192779541, 0.38287168741226196, 0.2878091633319855, 0.48970627784729004, 0.3636893033981323, 0.7021891474723816, 3.220388174057007, 0.5308701992034912, 0.2675291895866394, 0.33158737421035767, 0.31942394375801086, 0.3998371958732605, 3.33998703956604, 2.945816993713379, 0.34378623962402344, 0.9497108459472656, 0.30138373374938965, 0.9267987012863159, 0.49757760763168335, 0.6856614351272583, 0.6787096261978149, 73.22236633300781, 0.8050944805145264, 0.8520776629447937, 0.4886755049228668, 0.8906331658363342, 0.9668430685997009, 2.0621719360351562, 0.37816861271858215, 1.7532662153244019, 0.24407392740249634, 0.2940264046192169, 0.6036618947982788, 0.7008314728736877, 0.8799176216125488, 0.4254925847053528, 0.27312490344047546, 0.3405008614063263, 0.3295519948005676, 1.7121217250823975, 1.2486048936843872, 0.25500011444091797, 0.30430108308792114, 0.288912832736969, 0.3894972503185272, 0.5655466914176941, 0.23915289342403412, 0.2910112738609314, 2.585932970046997, 1.5433939695358276, 0.22078880667686462, 0.3226657509803772, 0.42419496178627014, 0.19854500889778137, 0.3684644103050232, 0.3762355148792267, 0.19956178963184357, 0.37905099987983704, 0.2146904170513153, 0.22298584878444672, 0.4326334595680237, 0.30993038415908813, 0.21118715405464172, 0.27588310837745667, 0.1810469925403595, 0.25678133964538574, 0.2708289921283722, 0.21790811419487, 0.18420836329460144, 0.178724467754364, 0.8241714239120483, 0.17409148812294006, 0.45585763454437256, 0.273729145526886, 0.3824644684791565, 0.5326159596443176, 0.32920435070991516, 0.2930694818496704, 0.5605956315994263, 0.29173457622528076, 0.17762163281440735, 0.5180695652961731, 0.43204623460769653, 0.3052939474582672, 0.6578489542007446, 0.3504205346107483, 4.09684419631958, 0.49291884899139404, 0.2915360927581787, 0.39674288034439087, 0.40917569398880005, 0.8399273157119751, 0.32203394174575806, 0.30558621883392334]","[0.520370364189148, 0.6314814686775208, 0.7037037014961243, 0.7444444298744202, 0.7111111283302307, 0.7425925731658936, 0.7629629373550415, 0.7444444298744202, 0.8166666626930237, 0.7944444417953491, 0.8018518686294556, 0.7629629373550415, 0.7962962985038757, 0.7777777910232544, 0.7981481552124023, 0.8277778029441833, 0.8259259462356567, 0.8203703761100769, 0.8055555820465088, 0.8018518686294556, 0.8166666626930237, 0.8481481671333313, 0.8277778029441833, 0.8314814567565918, 0.8277778029441833, 0.8222222328186035, 0.8518518805503845, 0.8037037253379822, 0.835185170173645, 0.8259259462356567, 0.8444444537162781, 0.8333333134651184, 0.8037037253379822, 0.8314814567565918, 0.8203703761100769, 0.8111110925674438, 0.8203703761100769, 0.8259259462356567, 0.8481481671333313, 0.8240740895271301, 0.8425925970077515, 0.864814817905426, 0.8537036776542664, 0.8370370268821716, 0.8259259462356567, 0.8388888835906982, 0.8240740895271301, 0.8481481671333313, 0.8425925970077515, 0.7944444417953491, 0.8203703761100769, 0.8444444537162781, 0.8481481671333313, 0.8370370268821716, 0.8314814567565918, 0.8722222447395325, 0.8981481194496155, 0.8759258985519409, 0.8740741014480591, 0.8333333134651184, 0.8370370268821716, 0.8722222447395325, 0.8796296119689941, 0.8518518805503845, 0.8833333253860474, 0.8777777552604675, 0.8888888955116272, 0.8462963104248047, 0.8481481671333313, 0.8703703880310059, 0.8462963104248047, 0.8611111044883728, 0.8888888955116272, 0.8685185313224792, 0.8925926089286804, 0.8999999761581421, 0.8722222447395325, 0.8925926089286804, 0.8981481194496155, 0.8888888955116272, 0.8703703880310059, 0.8240740895271301, 0.8407407402992249, 0.8537036776542664, 0.8611111044883728, 0.8685185313224792, 0.8592592477798462, 0.8833333253860474, 0.8611111044883728, 0.8962963223457336, 0.8777777552604675, 0.8629629611968994, 0.8444444537162781, 0.8611111044883728, 0.8629629611968994, 0.8388888835906982, 0.8870370388031006, 0.8777777552604675, 0.8407407402992249, 0.835185170173645]","[0.3103448152542114, 0.6465517282485962, 0.6853448152542114, 0.7715517282485962, 0.857758641242981, 0.875, 0.8146551847457886, 0.8362069129943848, 0.8836206793785095, 0.8318965435028076, 0.8491379022598267, 0.7715517282485962, 0.6034482717514038, 0.818965494632721, 0.8836206793785095, 0.8620689511299133, 0.8318965435028076, 0.8663793206214905, 0.48706895112991333, 0.6508620977401733, 0.8405172228813171, 0.8793103694915771, 0.8793103694915771, 0.5948275923728943, 0.806034505367279, 0.7284482717514038, 0.8448275923728943, 0.3534482717514038, 0.6896551847457886, 0.767241358757019, 0.7715517282485962, 0.6379310488700867, 0.6724137663841248, 0.6637930870056152, 0.8405172228813171, 0.5862069129943848, 0.9051724076271057, 0.875, 0.7887930870056152, 0.7586206793785095, 0.7112069129943848, 0.8836206793785095, 0.8879310488700867, 0.8706896305084229, 0.8879310488700867, 0.5043103694915771, 0.6120689511299133, 0.9181034564971924, 0.9008620977401733, 0.8620689511299133, 0.8362069129943848, 0.7586206793785095, 0.9051724076271057, 0.8965517282485962, 0.6034482717514038, 0.7241379022598267, 0.9051724076271057, 0.875, 0.8534482717514038, 0.9267241358757019, 0.8275862336158752, 0.8620689511299133, 0.9137930870056152, 0.8491379022598267, 0.9051724076271057, 0.9137930870056152, 0.8103448152542114, 0.8879310488700867, 0.9267241358757019, 0.9094827771186829, 0.931034505367279, 0.875, 0.8879310488700867, 0.9051724076271057, 0.9181034564971924, 0.9396551847457886, 0.5646551847457886, 0.943965494632721, 0.8534482717514038, 0.8706896305084229, 0.8879310488700867, 0.8275862336158752, 0.875, 0.8706896305084229, 0.7801724076271057, 0.8879310488700867, 0.931034505367279, 0.818965494632721, 0.8232758641242981, 0.8663793206214905, 0.8232758641242981, 0.857758641242981, 0.3103448152542114, 0.8146551847457886, 0.8879310488700867, 0.8103448152542114, 0.8275862336158752, 0.6293103694915771, 0.8491379022598267, 0.9051724076271057]","[[ 79  10   2   0]
 [  0 129  20   0]
 [  0   0 142   3]
 [  0   0   8 123]]",0.9166666666666666,25.545968055725098
3,"[1.1999223232269287, 0.8538073897361755, 0.7651893496513367, 0.6068861484527588, 0.6586264967918396, 0.6123266816139221, 0.5687664747238159, 0.6326432228088379, 0.5198761820793152, 0.5681689977645874, 0.5925740003585815, 0.5551046133041382, 0.5864607095718384, 0.5910419225692749, 0.5907445549964905, 0.5454145669937134, 0.5056158304214478, 0.4804748594760895, 0.5105238556861877, 0.4662823975086212, 0.49186134338378906, 0.5105000138282776, 0.4383983612060547, 0.38235408067703247, 0.4315951466560364, 0.5676300525665283, 0.46716004610061646, 0.4424556791782379, 0.4778814911842346, 0.3920994699001312, 0.37842774391174316, 0.4516114890575409, 0.4029753506183624, 0.354163259267807, 0.33467769622802734, 0.4002949595451355, 0.4350719749927521, 0.3678620159626007, 0.38498926162719727, 0.3358291685581207, 0.41063493490219116, 0.45175594091415405, 0.40929070115089417, 0.4074876308441162, 0.4408400356769562, 0.40107202529907227, 0.3859162926673889, 0.38646867871284485, 0.4671909213066101, 0.3745228946208954, 0.3731488883495331, 0.3672221302986145, 0.35950323939323425, 0.3655101954936981, 0.4477783441543579, 0.3537551164627075, 0.3900139629840851, 0.3492784798145294, 0.3671233057975769, 0.37554556131362915, 0.30777838826179504, 0.4690453112125397, 0.32656052708625793, 0.3341273069381714, 0.383083701133728, 0.37762150168418884, 0.3843870162963867, 0.36236241459846497, 0.38721778988838196, 0.34052330255508423, 0.3461507260799408, 0.3927539587020874, 0.3416941463947296, 0.3367667496204376, 0.30382630228996277, 0.42754247784614563, 0.36045122146606445, 0.3644234836101532, 0.28726083040237427, 0.3567175269126892, 0.3184259533882141, 0.40651029348373413, 0.3445371389389038, 0.3769880533218384, 0.3115381598472595, 0.35681581497192383, 0.3015342950820923, 0.3126165568828583, 0.29644858837127686, 0.3968195617198944, 0.37426644563674927]","[3.131800413131714, 0.8728231191635132, 0.5747793912887573, 0.4010973870754242, 0.39380785822868347, 0.5134707689285278, 0.38049930334091187, 0.40332967042922974, 0.38819801807403564, 0.34166061878204346, 0.7495185136795044, 1.0968035459518433, 0.305181622505188, 1.2494372129440308, 0.4580003619194031, 0.3572901785373688, 0.33119937777519226, 0.315834641456604, 0.2814818024635315, 0.4085571765899658, 0.2815357744693756, 0.40224209427833557, 0.28510233759880066, 0.6241714358329773, 0.48013579845428467, 0.336616188287735, 0.2390333116054535, 0.3307899236679077, 0.3779951333999634, 0.3729487657546997, 0.2637086808681488, 0.3058955669403076, 0.32759296894073486, 0.2664157748222351, 0.2081676423549652, 0.5207070112228394, 0.20306827127933502, 0.2620740532875061, 0.22887542843818665, 0.24916106462478638, 0.3402611315250397, 0.7861433625221252, 0.35309699177742004, 1.2300537824630737, 0.403447687625885, 5.750713348388672, 0.21468770503997803, 45.90261459350586, 0.3889821767807007, 0.33887916803359985, 0.22187787294387817, 0.21195359528064728, 0.2625495195388794, 0.3208671510219574, 0.26870256662368774, 0.5333925485610962, 0.26879701018333435, 0.25036507844924927, 0.25561201572418213, 0.30435246229171753, 0.1755135953426361, 0.4304754137992859, 0.20620732009410858, 0.4503141939640045, 0.20887590944766998, 0.1986989974975586, 0.36286628246307373, 0.2836639881134033, 0.28868329524993896, 0.274497389793396, 0.6217231154441833, 2.2157132625579834, 0.2928408682346344, 0.8055005073547363, 0.5993357300758362, 0.5787038207054138, 2.2174267768859863, 1.0056878328323364, 0.2953914403915405, 0.32128942012786865, 0.48434436321258545, 1.8604334592819214, 2.181281089782715, 0.6932187080383301, 0.18078280985355377, 0.36161231994628906, 0.205547496676445, 0.2560351490974426, 0.2584725618362427, 0.2316228300333023, 0.22695580124855042]","[0.5388888716697693, 0.6333333253860474, 0.6925926208496094, 0.7555555701255798, 0.729629635810852, 0.7611111402511597, 0.7814815044403076, 0.7425925731658936, 0.800000011920929, 0.7740740776062012, 0.7648147940635681, 0.7555555701255798, 0.7666666507720947, 0.7574074268341064, 0.7777777910232544, 0.7888888716697693, 0.8148148059844971, 0.8111110925674438, 0.8129629492759705, 0.8129629492759705, 0.8148148059844971, 0.8370370268821716, 0.8500000238418579, 0.8481481671333313, 0.8388888835906982, 0.779629647731781, 0.8166666626930237, 0.8166666626930237, 0.8333333134651184, 0.8629629611968994, 0.8574073910713196, 0.8388888835906982, 0.8407407402992249, 0.8537036776542664, 0.864814817905426, 0.8481481671333313, 0.8240740895271301, 0.8611111044883728, 0.8629629611968994, 0.885185182094574, 0.8370370268821716, 0.8259259462356567, 0.8518518805503845, 0.8462963104248047, 0.8518518805503845, 0.8444444537162781, 0.864814817905426, 0.8629629611968994, 0.8481481671333313, 0.8722222447395325, 0.8537036776542664, 0.8685185313224792, 0.8759258985519409, 0.8592592477798462, 0.8203703761100769, 0.864814817905426, 0.8611111044883728, 0.8777777552604675, 0.8611111044883728, 0.8777777552604675, 0.8814814686775208, 0.8185185194015503, 0.8814814686775208, 0.864814817905426, 0.8685185313224792, 0.855555534362793, 0.8462963104248047, 0.8518518805503845, 0.8462963104248047, 0.864814817905426, 0.8870370388031006, 0.8777777552604675, 0.864814817905426, 0.8722222447395325, 0.8814814686775208, 0.8500000238418579, 0.8796296119689941, 0.8611111044883728, 0.8981481194496155, 0.8777777552604675, 0.894444465637207, 0.8629629611968994, 0.8703703880310059, 0.8611111044883728, 0.8962963223457336, 0.8722222447395325, 0.894444465637207, 0.885185182094574, 0.8759258985519409, 0.8611111044883728, 0.8574073910713196]","[0.3318965435028076, 0.6724137663841248, 0.7758620977401733, 0.818965494632721, 0.7844827771186829, 0.8232758641242981, 0.8362069129943848, 0.857758641242981, 0.8318965435028076, 0.875, 0.7370689511299133, 0.5991379022598267, 0.8879310488700867, 0.5991379022598267, 0.8232758641242981, 0.8879310488700867, 0.8620689511299133, 0.8836206793785095, 0.8793103694915771, 0.857758641242981, 0.9051724076271057, 0.8362069129943848, 0.8706896305084229, 0.7413793206214905, 0.7931034564971924, 0.8448275923728943, 0.9008620977401733, 0.8405172228813171, 0.8405172228813171, 0.8103448152542114, 0.8879310488700867, 0.8879310488700867, 0.8405172228813171, 0.8836206793785095, 0.9224137663841248, 0.7715517282485962, 0.9267241358757019, 0.8793103694915771, 0.9224137663841248, 0.9094827771186829, 0.875, 0.642241358757019, 0.8879310488700867, 0.5905172228813171, 0.8146551847457886, 0.5086206793785095, 0.9224137663841248, 0.2887931168079376, 0.818965494632721, 0.8405172228813171, 0.8879310488700867, 0.9008620977401733, 0.9008620977401733, 0.892241358757019, 0.9224137663841248, 0.75, 0.8836206793785095, 0.8793103694915771, 0.9094827771186829, 0.8965517282485962, 0.943965494632721, 0.7931034564971924, 0.9224137663841248, 0.806034505367279, 0.9181034564971924, 0.9224137663841248, 0.8491379022598267, 0.892241358757019, 0.9094827771186829, 0.9094827771186829, 0.7543103694915771, 0.6293103694915771, 0.9094827771186829, 0.7715517282485962, 0.7931034564971924, 0.8232758641242981, 0.6336206793785095, 0.5818965435028076, 0.875, 0.8448275923728943, 0.7974137663841248, 0.517241358757019, 0.4267241358757019, 0.7413793206214905, 0.931034505367279, 0.8663793206214905, 0.9008620977401733, 0.8663793206214905, 0.8793103694915771, 0.9181034564971924, 0.8965517282485962]","[[ 90   1   0   0]
 [  6 135   8   0]
 [  0   2 131  12]
 [  0   0   3 128]]",0.937984496124031,23.092463731765747
