,training_loss_list,validation_loss_list,training_accuracy_list,validation_accuracy_list,confusion_matrix_list,confusion_matrix_list06,confusion_matrix_list08,confusion_matrix_list09,confusion_matrix_list12,accuracy_list,time_list
0,"[168.2988739013672, 15.210765838623047, 7.884932994842529, 7.166225433349609, 5.209719657897949, 3.2875161170959473, 5.723897457122803, 7.648367881774902, 4.833992958068848, 8.512924194335938, 9.528559684753418, 9.629537582397461, 22.664152145385742, 6.6537604331970215, 6.870908737182617, 5.864659309387207, 3.27276349067688, 5.301100254058838, 1.4475088119506836, 2.365821123123169, 1.2198233604431152, 2.3789336681365967, 4.074432373046875, 7.16390323638916, 3.1359024047851562, 2.528421640396118, 3.5404903888702393, 6.1265339851379395, 21.81454849243164, 6.286348819732666, 1.805361270904541, 0.6344254016876221, 0.8606075048446655, 0.8019447326660156, 1.1191295385360718, 0.8281792402267456, 0.6433029770851135, 0.8340751528739929, 0.726354718208313, 0.5460898280143738, 0.39899641275405884, 0.41308313608169556, 0.4550800025463104, 0.4524073004722595, 0.35855746269226074, 0.34366169571876526, 0.37612971663475037, 0.40935391187667847, 0.6914129257202148, 0.5065641403198242, 0.698384702205658, 0.9387784600257874, 1.0579752922058105, 0.9589663147926331, 0.9318390488624573, 0.8831582069396973]","[40.364479064941406, 23.050683975219727, 1.4821890592575073, 17.766094207763672, 11.763971328735352, 11.15394401550293, 33.341041564941406, 4.158884048461914, 9.782752990722656, 17.635631561279297, 10.115118026733398, 115.95452880859375, 17.23963737487793, 9.675725936889648, 4.808337211608887, 13.210532188415527, 7.857676029205322, 2.5164008140563965, 3.0562241077423096, 8.965404510498047, 4.909855365753174, 3.5849931240081787, 18.17474937438965, 15.667497634887695, 2.6805169582366943, 0.6699509024620056, 15.02309513092041, 2.344135046005249, 17.705734252929688, 3.236957311630249, 1.0403193235397339, 0.7590293884277344, 0.8431103229522705, 1.2434465885162354, 2.0067782402038574, 0.7617265582084656, 0.7876377701759338, 0.6097463965415955, 0.603854238986969, 0.7389297485351562, 0.5346003770828247, 0.5371527671813965, 0.46603667736053467, 0.4482697546482086, 0.38419193029403687, 0.5253440737724304, 0.40218955278396606, 0.5675727725028992, 0.6047011613845825, 0.7232163548469543, 0.8446841835975647, 1.2745230197906494, 1.076104760169983, 1.0264098644256592, 1.0348219871520996, 1.1496939659118652]","[0.5407407283782959, 0.7388888597488403, 0.8277778029441833, 0.8481481671333313, 0.8685185313224792, 0.894444465637207, 0.8500000238418579, 0.8592592477798462, 0.8666666746139526, 0.8592592477798462, 0.8333333134651184, 0.8518518805503845, 0.7851851582527161, 0.885185182094574, 0.8666666746139526, 0.8611111044883728, 0.9222221970558167, 0.8759258985519409, 0.9407407641410828, 0.9185185432434082, 0.9407407641410828, 0.9314814805984497, 0.8999999761581421, 0.855555534362793, 0.8981481194496155, 0.9092592597007751, 0.9037036895751953, 0.8296296000480652, 0.7666666507720947, 0.8314814567565918, 0.7925925850868225, 0.7592592835426331, 0.7425925731658936, 0.729629635810852, 0.7240740656852722, 0.6314814686775208, 0.6870370507240295, 0.7759259343147278, 0.7166666388511658, 0.8296296000480652, 0.8611111044883728, 0.8703703880310059, 0.8666666746139526, 0.8574073910713196, 0.8722222447395325, 0.8870370388031006, 0.8425925970077515, 0.864814817905426, 0.7648147940635681, 0.7907407283782959, 0.6944444179534912, 0.605555534362793, 0.5259259343147278, 0.5222222208976746, 0.5148147940635681, 0.5185185074806213]","[0.6594827771186829, 0.681034505367279, 0.9267241358757019, 0.6767241358757019, 0.732758641242981, 0.7370689511299133, 0.6637930870056152, 0.8620689511299133, 0.7715517282485962, 0.642241358757019, 0.806034505367279, 0.625, 0.8405172228813171, 0.8232758641242981, 0.8706896305084229, 0.8232758641242981, 0.875, 0.9137930870056152, 0.9137930870056152, 0.857758641242981, 0.8663793206214905, 0.9224137663841248, 0.7112069129943848, 0.7758620977401733, 0.892241358757019, 0.943965494632721, 0.732758641242981, 0.8534482717514038, 0.7974137663841248, 0.8232758641242981, 0.6465517282485962, 0.7025862336158752, 0.7155172228813171, 0.7413793206214905, 0.4784482717514038, 0.5775862336158752, 0.6853448152542114, 0.767241358757019, 0.7413793206214905, 0.818965494632721, 0.8448275923728943, 0.7887930870056152, 0.818965494632721, 0.8275862336158752, 0.8793103694915771, 0.7715517282485962, 0.857758641242981, 0.818965494632721, 0.75, 0.7586206793785095, 0.6465517282485962, 0.5387930870056152, 0.5344827771186829, 0.5129310488700867, 0.5431034564971924, 0.5431034564971924]","[[ 88   3   0   0]
 [  5 142   2   0]
 [  4   5 130   6]
 [  0   0   4 127]]","[[21  2  0  0]
 [ 1 34  1  0]
 [ 0  0 30  3]
 [ 0  0  0 33]]","[[19  0  0  0]
 [ 3 36  0  0]
 [ 1  1 36  1]
 [ 0  0  1 35]]","[[21  1  0  0]
 [ 1 38  1  0]
 [ 3  1 27  2]
 [ 0  0  1 26]]","[[27  0  0  0]
 [ 0 34  0  0]
 [ 0  3 37  0]
 [ 0  0  2 33]]",0.9437984496124031,15.200467824935913
1,"[108.29725646972656, 25.420806884765625, 9.745241165161133, 7.307281017303467, 4.043712139129639, 1.6919379234313965, 3.117136240005493, 3.31634783744812, 2.139432668685913, 4.429322719573975, 3.4484691619873047, 1.9998353719711304, 2.3847057819366455, 1.7935043573379517, 2.8517472743988037, 1.1873137950897217, 0.7193059325218201, 0.8640967607498169, 0.612470269203186, 0.9488901495933533, 1.2120834589004517, 0.9605840444564819, 1.402927279472351, 1.028734564781189, 0.9004104733467102, 0.914703905582428, 0.8716021776199341, 1.0289819240570068, 0.9532153010368347, 0.936646580696106, 0.8821611404418945, 0.743802547454834, 0.8517007827758789, 0.8428987264633179, 0.8193473815917969]","[31.259580612182617, 9.112760543823242, 15.799980163574219, 9.635326385498047, 0.9998047351837158, 2.2290711402893066, 0.7912390232086182, 1.9593241214752197, 4.929166793823242, 2.366791248321533, 1.2858482599258423, 7.652987480163574, 1.430332064628601, 0.7540960907936096, 0.8108938932418823, 0.8639914393424988, 0.6523893475532532, 0.873940110206604, 0.9602829217910767, 1.0357403755187988, 0.9183677434921265, 1.2510281801223755, 1.2155468463897705, 0.9634466767311096, 0.9804056882858276, 0.888563334941864, 0.9686418175697327, 0.8749898672103882, 0.9681930541992188, 0.9008389115333557, 0.878707766532898, 0.7175240516662598, 0.9815385937690735, 0.8421429395675659, 0.7243891358375549]","[0.5722222328186035, 0.6222222447395325, 0.779629647731781, 0.8092592358589172, 0.8629629611968994, 0.8888888955116272, 0.855555534362793, 0.8592592477798462, 0.894444465637207, 0.8444444537162781, 0.7907407283782959, 0.8425925970077515, 0.864814817905426, 0.8759258985519409, 0.8166666626930237, 0.6740740537643433, 0.6740740537643433, 0.5907407402992249, 0.8388888835906982, 0.6555555462837219, 0.6111111044883728, 0.5481481552124023, 0.3481481373310089, 0.5703703761100769, 0.5944444537162781, 0.6685185432434082, 0.7222222089767456, 0.605555534362793, 0.6037036776542664, 0.5666666626930237, 0.6222222447395325, 0.7055555582046509, 0.6555555462837219, 0.6277777552604675, 0.6537036895751953]","[0.6163793206214905, 0.7931034564971924, 0.607758641242981, 0.6853448152542114, 0.931034505367279, 0.8793103694915771, 0.931034505367279, 0.8491379022598267, 0.8275862336158752, 0.7887930870056152, 0.6637930870056152, 0.693965494632721, 0.8663793206214905, 0.8965517282485962, 0.7241379022598267, 0.7586206793785095, 0.7456896305084229, 0.7068965435028076, 0.8017241358757019, 0.6163793206214905, 0.5732758641242981, 0.4181034564971924, 0.5474137663841248, 0.5646551847457886, 0.556034505367279, 0.5905172228813171, 0.5344827771186829, 0.5387930870056152, 0.5603448152542114, 0.5517241358757019, 0.5775862336158752, 0.693965494632721, 0.5129310488700867, 0.5905172228813171, 0.681034505367279]","[[ 90   1   0   0]
 [  5 141   3   0]
 [  7   6 131   1]
 [  1   0  13 117]]","[[23  0  0  0]
 [ 0 36  0  0]
 [ 0  1 32  0]
 [ 0  0  4 29]]","[[19  0  0  0]
 [ 2 37  0  0]
 [ 0  3 35  1]
 [ 0  0  3 33]]","[[21  1  0  0]
 [ 3 34  3  0]
 [ 3  0 30  0]
 [ 0  0  3 24]]","[[27  0  0  0]
 [ 0 34  0  0]
 [ 4  2 34  0]
 [ 1  0  3 31]]",0.9282945736434108,9.987050771713257
2,"[109.94943237304688, 16.703144073486328, 12.739656448364258, 6.772944927215576, 4.264815330505371, 7.636406898498535, 4.2990593910217285, 4.247899055480957, 1.1885709762573242, 0.856679379940033, 0.868788480758667, 0.8465648889541626, 1.0615099668502808, 0.9214996099472046, 0.7097440958023071, 0.7918814420700073, 0.45953816175460815, 0.8329127430915833, 0.790756344795227, 0.7464609742164612, 4.331457138061523, 15.965784072875977, 1.442841649055481, 1.3903032541275024, 1.3753373622894287, 1.3705520629882812, 1.3690849542617798, 1.3689512014389038, 1.3682708740234375, 1.3691260814666748, 1.3686326742172241, 1.3685202598571777, 1.3683024644851685, 1.3683735132217407, 1.3684245347976685, 1.3682876825332642]","[33.7474250793457, 15.530271530151367, 8.952393531799316, 4.9507646560668945, 7.123606204986572, 1.592600703239441, 5.014285564422607, 1.6991981267929077, 0.82696932554245, 0.827920138835907, 0.9178928136825562, 0.9138259291648865, 0.939886748790741, 1.1249384880065918, 1.32770836353302, 0.5684820413589478, 0.7118279933929443, 1.0663753747940063, 0.9123117923736572, 0.715051531791687, 0.9299563765525818, 1.4424132108688354, 1.3799039125442505, 1.3658525943756104, 1.3653347492218018, 1.3660506010055542, 1.3681786060333252, 1.36911141872406, 1.3691538572311401, 1.369800329208374, 1.370509147644043, 1.3709712028503418, 1.3712074756622314, 1.3709592819213867, 1.371521234512329, 1.3714938163757324]","[0.5722222328186035, 0.7370370626449585, 0.7314814925193787, 0.8314814567565918, 0.8481481671333313, 0.8314814567565918, 0.8370370268821716, 0.7685185074806213, 0.7277777791023254, 0.6499999761581421, 0.5888888835906982, 0.5907407402992249, 0.550000011920929, 0.6925926208496094, 0.6907407641410828, 0.8055555820465088, 0.8518518805503845, 0.779629647731781, 0.6111111044883728, 0.6518518328666687, 0.7944444417953491, 0.2666666805744171, 0.24629630148410797, 0.2648148238658905, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096]","[0.5387930870056152, 0.7413793206214905, 0.7931034564971924, 0.8318965435028076, 0.767241358757019, 0.9094827771186829, 0.732758641242981, 0.6853448152542114, 0.6982758641242981, 0.6120689511299133, 0.5474137663841248, 0.642241358757019, 0.6336206793785095, 0.5905172228813171, 0.642241358757019, 0.8232758641242981, 0.8103448152542114, 0.6163793206214905, 0.6163793206214905, 0.6853448152542114, 0.6465517282485962, 0.26293104887008667, 0.25, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333]","[[ 83   6   2   0]
 [  3 142   4   0]
 [  0  20 121   4]
 [  0   0  18 113]]","[[20  3  0  0]
 [ 0 35  1  0]
 [ 0  5 26  2]
 [ 0  0  4 29]]","[[19  0  0  0]
 [ 2 37  0  0]
 [ 0  7 31  1]
 [ 0  0  1 35]]","[[18  2  2  0]
 [ 0 37  3  0]
 [ 0  0 32  1]
 [ 0  0  1 26]]","[[26  1  0  0]
 [ 1 33  0  0]
 [ 0  8 32  0]
 [ 0  0 12 23]]",0.8895348837209303,10.240080118179321
3,"[183.43109130859375, 22.553241729736328, 9.284733772277832, 10.493542671203613, 9.813817024230957, 8.330208778381348, 10.780637741088867, 5.231173515319824, 6.738003730773926, 12.002724647521973, 42.29743576049805, 15.755229949951172, 8.277229309082031, 7.763283729553223, 7.113247871398926, 8.481927871704102, 5.514352321624756, 3.3490099906921387, 2.5692498683929443, 3.242271900177002, 1.9844186305999756, 7.128020286560059, 4.8088250160217285, 3.302292823791504, 1.6138397455215454, 3.2797608375549316, 3.846900224685669, 2.5524582862854004, 0.5981032252311707, 1.3227763175964355, 0.9923362731933594, 0.3275057375431061, 0.9867275953292847, 1.0154321193695068, 1.1758865118026733, 10.294326782226562, 1.6385579109191895, 1.4047789573669434, 1.381772518157959, 1.374434232711792, 1.371374487876892, 1.3701539039611816, 1.3694056272506714, 1.3686187267303467, 1.368547797203064, 1.3689837455749512, 1.3687663078308105, 1.3686225414276123, 1.3685340881347656]","[151.21884155273438, 6.156648635864258, 7.475714206695557, 15.010917663574219, 23.62798309326172, 9.997802734375, 6.306137561798096, 4.668819904327393, 11.97118854522705, 45.43592834472656, 27.104331970214844, 13.070180892944336, 7.904500484466553, 5.399839401245117, 6.252419948577881, 17.587064743041992, 5.042320728302002, 2.848001718521118, 1.0449353456497192, 8.822497367858887, 3.8956499099731445, 4.601365566253662, 5.793606281280518, 2.2637197971343994, 4.424037456512451, 3.5768938064575195, 1.8219211101531982, 2.661626100540161, 1.4052942991256714, 3.3338043689727783, 0.8071060180664062, 1.5203721523284912, 2.1908740997314453, 3.4310123920440674, 2.331158399581909, 2.4476776123046875, 1.4135550260543823, 1.3801791667938232, 1.3701574802398682, 1.3676425218582153, 1.3683322668075562, 1.3690212965011597, 1.3697727918624878, 1.3697974681854248, 1.370525598526001, 1.3706648349761963, 1.3712050914764404, 1.3716976642608643, 1.371471643447876]","[0.529629647731781, 0.75, 0.8092592358589172, 0.8240740895271301, 0.8370370268821716, 0.8388888835906982, 0.8185185194015503, 0.885185182094574, 0.8759258985519409, 0.8444444537162781, 0.6722221970558167, 0.7981481552124023, 0.8574073910713196, 0.8444444537162781, 0.864814817905426, 0.8611111044883728, 0.894444465637207, 0.9185185432434082, 0.9074074029922485, 0.8981481194496155, 0.9166666865348816, 0.8574073910713196, 0.8870370388031006, 0.8907407522201538, 0.9240740537643433, 0.8981481194496155, 0.9055555462837219, 0.9203703999519348, 0.9462962746620178, 0.9129629731178284, 0.9296296238899231, 0.9574074149131775, 0.9388889074325562, 0.9518518447875977, 0.9037036895751953, 0.6685185432434082, 0.4037036895751953, 0.25740739703178406, 0.27222222089767456, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096]","[0.42241379618644714, 0.8275862336158752, 0.8232758641242981, 0.7715517282485962, 0.8146551847457886, 0.8017241358757019, 0.7887930870056152, 0.8491379022598267, 0.8017241358757019, 0.6336206793785095, 0.6853448152542114, 0.8275862336158752, 0.8620689511299133, 0.8663793206214905, 0.8534482717514038, 0.693965494632721, 0.875, 0.875, 0.9482758641242981, 0.7758620977401733, 0.8491379022598267, 0.9051724076271057, 0.8448275923728943, 0.8965517282485962, 0.8362069129943848, 0.892241358757019, 0.9353448152542114, 0.8879310488700867, 0.9181034564971924, 0.806034505367279, 0.9224137663841248, 0.9267241358757019, 0.9181034564971924, 0.8362069129943848, 0.8491379022598267, 0.4612068831920624, 0.25, 0.25, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333]","[[ 78  13   0   0]
 [  2 143   4   0]
 [  0   8 130   7]
 [  0   0   5 126]]","[[18  5  0  0]
 [ 0 36  0  0]
 [ 0  3 30  0]
 [ 0  0  4 29]]","[[19  0  0  0]
 [ 1 38  0  0]
 [ 0  3 35  1]
 [ 0  0  1 35]]","[[18  4  0  0]
 [ 0 36  4  0]
 [ 0  0 32  1]
 [ 0  0  0 27]]","[[23  4  0  0]
 [ 1 33  0  0]
 [ 0  2 33  5]
 [ 0  0  0 35]]",0.9244186046511628,13.487662076950073
4,"[156.88645935058594, 10.863062858581543, 6.097072601318359, 4.762253761291504, 2.3834915161132812, 3.99434232711792, 1.5956895351409912, 1.7854962348937988, 1.6309949159622192, 1.1771700382232666, 2.342525005340576, 0.9283218383789062, 0.9839857220649719, 1.6486756801605225, 1.5335330963134766, 1.526984691619873, 0.34549805521965027, 0.4579565227031708, 0.6250354051589966, 6.7711663246154785, 1.416855812072754, 1.2991868257522583, 1.193979024887085, 1.1291817426681519, 1.170111894607544, 1.2880756855010986, 1.3013229370117188, 1.2313648462295532, 1.4908146858215332, 1.251088261604309, 1.3888959884643555, 1.3767319917678833, 1.3719691038131714, 1.3706159591674805, 1.3695309162139893, 1.3687981367111206, 1.3689781427383423, 1.3685128688812256, 1.368411898612976, 1.3683160543441772, 1.3684029579162598, 1.3689790964126587, 1.3683593273162842, 1.3686054944992065, 1.3687078952789307, 1.3688056468963623]","[36.2574577331543, 5.4632463455200195, 10.35033130645752, 2.484515905380249, 3.643256425857544, 2.3376102447509766, 1.1602908372879028, 1.5889074802398682, 1.7603408098220825, 1.533309817314148, 2.335331678390503, 0.9765030145645142, 1.0470051765441895, 1.0792286396026611, 2.0143980979919434, 1.2462027072906494, 0.8750269412994385, 2.1646227836608887, 0.7619414329528809, 1.4112968444824219, 1.3148821592330933, 1.2907634973526, 1.2687184810638428, 1.0963881015777588, 1.3225067853927612, 1.2921391725540161, 1.3373435735702515, 1.4826674461364746, 1.0801845788955688, 1.37712562084198, 1.366992712020874, 1.3649609088897705, 1.365505337715149, 1.3670793771743774, 1.3683428764343262, 1.3689674139022827, 1.3695560693740845, 1.3702666759490967, 1.3710652589797974, 1.370846152305603, 1.371800184249878, 1.3713254928588867, 1.3713332414627075, 1.3718241453170776, 1.3723162412643433, 1.371319055557251]","[0.5166666507720947, 0.7166666388511658, 0.8055555820465088, 0.7907407283782959, 0.855555534362793, 0.8185185194015503, 0.855555534362793, 0.8796296119689941, 0.864814817905426, 0.8999999761581421, 0.8703703880310059, 0.9092592597007751, 0.9111111164093018, 0.8611111044883728, 0.8407407402992249, 0.8981481194496155, 0.9296296238899231, 0.8388888835906982, 0.8444444537162781, 0.7277777791023254, 0.28703704476356506, 0.3870370388031006, 0.4037036895751953, 0.40740740299224854, 0.4185185134410858, 0.38333332538604736, 0.3759259283542633, 0.4185185134410858, 0.45185184478759766, 0.5370370149612427, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096, 0.32777777314186096]","[0.5991379022598267, 0.7931034564971924, 0.6724137663841248, 0.8017241358757019, 0.7629310488700867, 0.7887930870056152, 0.8232758641242981, 0.8663793206214905, 0.8275862336158752, 0.8663793206214905, 0.8362069129943848, 0.8534482717514038, 0.8663793206214905, 0.8232758641242981, 0.8491379022598267, 0.9051724076271057, 0.806034505367279, 0.6724137663841248, 0.8706896305084229, 0.35775861144065857, 0.35775861144065857, 0.3663793206214905, 0.2801724076271057, 0.40086206793785095, 0.34913793206214905, 0.36206895112991333, 0.3362068831920624, 0.40086206793785095, 0.43103447556495667, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333, 0.31896552443504333]","[[ 71  19   0   1]
 [  0 140   9   0]
 [  0   0 124  21]
 [  0   0   1 130]]","[[16  6  0  1]
 [ 0 32  4  0]
 [ 0  0 31  2]
 [ 0  0  0 33]]","[[18  1  0  0]
 [ 0 39  0  0]
 [ 0  0 33  6]
 [ 0  0  1 35]]","[[16  6  0  0]
 [ 0 36  4  0]
 [ 0  0 31  2]
 [ 0  0  0 27]]","[[21  6  0  0]
 [ 0 33  1  0]
 [ 0  0 29 11]
 [ 0  0  0 35]]",0.9011627906976745,12.757940530776978
5,"[189.24806213378906, 23.846694946289062, 12.21661376953125, 7.169095039367676, 9.213180541992188, 8.291132926940918, 9.381202697753906, 7.522486209869385, 4.574284076690674, 22.42643165588379, 5.429835319519043, 3.331791639328003, 2.992737054824829, 3.1551873683929443, 5.724910259246826, 6.014262676239014, 1.8529959917068481, 3.0661659240722656, 2.320110321044922, 2.2562098503112793, 2.75518798828125, 2.0939853191375732, 3.7157347202301025, 1.3026875257492065, 1.319851279258728, 0.8024762272834778, 1.590701937675476, 1.7171040773391724, 0.6757621765136719, 1.3516899347305298, 2.16854190826416, 2.2975895404815674, 3.695786237716675, 1.4054183959960938, 0.6586335897445679, 0.699577271938324, 0.7429916262626648, 0.46078720688819885, 0.39532774686813354, 0.5605114102363586, 1.5998599529266357, 1.0522927045822144, 1.250008225440979, 1.1097208261489868, 1.1395773887634277, 1.3804242610931396, 1.34791898727417, 1.3084766864776611, 1.1357520818710327, 1.3859516382217407]","[33.378883361816406, 4.573780059814453, 3.726935863494873, 6.800720691680908, 14.52450180053711, 10.278804779052734, 9.718546867370605, 12.150114059448242, 10.046472549438477, 16.454797744750977, 3.3739445209503174, 3.659636974334717, 2.1025400161743164, 2.641688346862793, 3.472496509552002, 6.916194438934326, 4.646876811981201, 3.549283981323242, 5.8842854499816895, 2.403524160385132, 6.914290428161621, 2.1850719451904297, 2.474518060684204, 1.58905827999115, 1.0459253787994385, 2.6904189586639404, 3.5622458457946777, 0.7454372048377991, 0.8408704400062561, 5.417117118835449, 1.5146489143371582, 2.650697708129883, 11.587447166442871, 0.9566724896430969, 0.7105816006660461, 0.7701197266578674, 0.6072933077812195, 0.4730302095413208, 0.4937877953052521, 7.0350022315979, 1.1098377704620361, 1.2162744998931885, 1.1944098472595215, 1.7590453624725342, 1.251171350479126, 1.3448724746704102, 1.3349050283432007, 1.2047090530395508, 1.3741313219070435, 1.3675694465637207]","[0.4574074149131775, 0.720370352268219, 0.8129629492759705, 0.8314814567565918, 0.8425925970077515, 0.855555534362793, 0.8333333134651184, 0.8611111044883728, 0.8925926089286804, 0.7592592835426331, 0.8592592477798462, 0.8962963223457336, 0.9185185432434082, 0.8999999761581421, 0.8611111044883728, 0.8907407522201538, 0.9203703999519348, 0.8685185313224792, 0.9166666865348816, 0.8999999761581421, 0.8907407522201538, 0.9111111164093018, 0.8740741014480591, 0.9259259104728699, 0.8907407522201538, 0.9018518328666687, 0.9074074029922485, 0.8925926089286804, 0.9351851940155029, 0.9259259104728699, 0.8685185313224792, 0.9240740537643433, 0.8685185313224792, 0.6777777671813965, 0.7222222089767456, 0.6777777671813965, 0.7037037014961243, 0.8037037253379822, 0.8444444537162781, 0.7685185074806213, 0.385185182094574, 0.5092592835426331, 0.4333333373069763, 0.47962963581085205, 0.42592594027519226, 0.34074074029922485, 0.3481481373310089, 0.36666667461395264, 0.47962963581085205, 0.32777777314186096]","[0.6637930870056152, 0.8448275923728943, 0.8706896305084229, 0.857758641242981, 0.7543103694915771, 0.7629310488700867, 0.9137930870056152, 0.8620689511299133, 0.767241358757019, 0.7284482717514038, 0.892241358757019, 0.8879310488700867, 0.9094827771186829, 0.8793103694915771, 0.8362069129943848, 0.7931034564971924, 0.8405172228813171, 0.8448275923728943, 0.8103448152542114, 0.9396551847457886, 0.8534482717514038, 0.8836206793785095, 0.9094827771186829, 0.9224137663841248, 0.9051724076271057, 0.8405172228813171, 0.8620689511299133, 0.931034505367279, 0.9224137663841248, 0.7025862336158752, 0.8793103694915771, 0.8793103694915771, 0.693965494632721, 0.5129310488700867, 0.7025862336158752, 0.767241358757019, 0.6982758641242981, 0.818965494632721, 0.767241358757019, 0.3318965435028076, 0.4267241358757019, 0.3965517282485962, 0.4051724076271057, 0.31896552443504333, 0.37931033968925476, 0.3318965435028076, 0.3362068831920624, 0.4051724076271057, 0.31896552443504333, 0.31896552443504333]","[[ 83   7   1   0]
 [  0 139  10   0]
 [  0   2 136   7]
 [  0   0   5 126]]","[[18  5  0  0]
 [ 0 32  4  0]
 [ 0  0 32  1]
 [ 0  0  4 29]]","[[19  0  0  0]
 [ 0 37  2  0]
 [ 0  0 37  2]
 [ 0  0  1 35]]","[[21  1  0  0]
 [ 0 36  4  0]
 [ 0  0 33  0]
 [ 0  0  0 27]]","[[25  1  1  0]
 [ 0 34  0  0]
 [ 0  2 34  4]
 [ 0  0  0 35]]",0.937984496124031,13.732507944107056
