,training_loss_list,validation_loss_list,training_accuracy_list,validation_accuracy_list,confusion_matrix_list,confusion_matrix_list06,confusion_matrix_list08,confusion_matrix_list09,confusion_matrix_list12,accuracy_list,time_list
0,"[1.096725583076477, 0.7819622755050659, 0.6995577812194824, 0.6046813130378723, 0.6484023332595825, 0.5653492212295532, 0.5961918830871582, 0.6505664587020874, 0.5827067494392395, 0.5198767781257629, 0.5521005988121033, 0.46153998374938965, 0.5082869529724121, 0.42533597350120544, 0.4972934424877167, 0.4960598945617676, 0.4634290635585785, 0.46251705288887024, 0.4186946749687195, 0.45406851172447205, 0.3233911991119385, 0.44002288579940796, 0.4107343852519989, 0.4237715005874634, 0.396149218082428, 0.4434404671192169, 0.3995586931705475, 0.39957237243652344, 0.4740603566169739, 0.45294222235679626, 0.3566734194755554, 0.4213315546512604, 0.38461145758628845, 0.36499881744384766, 0.43154171109199524, 0.33057713508605957, 0.37544965744018555, 0.3770551383495331, 0.406742662191391, 0.3642817437648773, 0.3819970190525055, 0.34965038299560547, 0.3143194019794464, 0.38739344477653503, 0.3696466088294983, 0.3865791857242584, 0.32362499833106995, 0.3220057487487793, 0.314464271068573, 0.3085190951824188, 0.36807847023010254, 0.3240596055984497, 0.3666984736919403, 0.3139859735965729, 0.3897552192211151, 0.32795631885528564, 0.356309175491333, 0.28360313177108765, 0.3120618462562561, 0.32049259543418884, 0.36970680952072144, 0.3070453107357025, 0.33179038763046265, 0.2832452952861786, 0.315401166677475, 0.3180154860019684, 0.3071693480014801, 0.27595067024230957, 0.30675840377807617, 0.2655043601989746, 0.3016650974750519, 0.23600700497627258, 0.29247593879699707, 0.25490614771842957, 0.3096258044242859, 0.2823798358440399, 0.2431517392396927, 0.307174414396286, 0.29810214042663574, 0.3177943527698517, 0.291640967130661, 0.3548954427242279, 0.33231016993522644, 0.32716667652130127, 0.2677164077758789, 0.4815659821033478, 0.31555405259132385, 0.2402157038450241, 0.23007380962371826, 0.29540348052978516, 0.34412747621536255, 0.3368914723396301, 0.3567170202732086, 0.3709469139575958, 0.31829535961151123, 0.29930219054222107, 0.3311008810997009, 0.2513727843761444, 0.25467154383659363, 0.25102365016937256]","[3.3272085189819336, 0.42624226212501526, 0.599674642086029, 0.3273410201072693, 0.6336550116539001, 0.4743230938911438, 0.44025200605392456, 0.3762637972831726, 0.3839360475540161, 0.3216567933559418, 0.2846113443374634, 0.2543942332267761, 1.6203649044036865, 0.3764214813709259, 0.6606235504150391, 0.354170024394989, 0.33941200375556946, 0.6290342807769775, 7.675994396209717, 0.2675083577632904, 0.4685092866420746, 0.2428736537694931, 0.6945106387138367, 15.791863441467285, 0.5980541706085205, 0.23426003754138947, 0.44557031989097595, 0.3841502368450165, 0.6424131989479065, 0.5292877554893494, 0.22210612893104553, 0.23557597398757935, 0.28156670928001404, 0.28661778569221497, 0.2481738030910492, 0.20648394525051117, 0.37108108401298523, 0.19539813697338104, 0.2012229859828949, 0.24859796464443207, 0.1945423036813736, 0.21221761405467987, 0.21840988099575043, 0.2856754660606384, 0.28735989332199097, 0.25357532501220703, 0.1930505335330963, 0.19112339615821838, 0.25784677267074585, 0.36558735370635986, 0.1981097310781479, 0.321113646030426, 0.21287518739700317, 0.1813153326511383, 0.25416556000709534, 0.6416512727737427, 0.2081204503774643, 0.1891985833644867, 0.16072894632816315, 0.17275860905647278, 7.4884843826293945, 0.15818996727466583, 0.15494118630886078, 0.2091166079044342, 0.38376423716545105, 0.18877646327018738, 0.2861115634441376, 0.2917163074016571, 0.24171005189418793, 0.15962374210357666, 0.21194438636302948, 0.2182811051607132, 0.258585661649704, 0.25518518686294556, 0.17232494056224823, 0.23405270278453827, 0.1627853661775589, 0.15438313782215118, 0.17519040405750275, 0.16591554880142212, 0.2897612154483795, 8.740416526794434, 0.2448900043964386, 0.21567222476005554, 0.42670130729675293, 0.5879523158073425, 0.12773451209068298, 0.22019436955451965, 0.23573383688926697, 0.20907163619995117, 0.2776162922382355, 0.20656408369541168, 8.449963569641113, 0.19884319603443146, 0.9658893346786499, 0.18214358389377594, 0.1687445491552353, 0.18466733396053314, 0.1908029168844223, 0.197874054312706]","[0.5481481552124023, 0.6814814805984497, 0.7222222089767456, 0.7574074268341064, 0.7555555701255798, 0.7814815044403076, 0.7648147940635681, 0.7462962865829468, 0.779629647731781, 0.7925925850868225, 0.7870370149612427, 0.8185185194015503, 0.8055555820465088, 0.8037037253379822, 0.8222222328186035, 0.8185185194015503, 0.8185185194015503, 0.8055555820465088, 0.8481481671333313, 0.8259259462356567, 0.8611111044883728, 0.8407407402992249, 0.8481481671333313, 0.8425925970077515, 0.835185170173645, 0.8314814567565918, 0.8481481671333313, 0.8518518805503845, 0.8296296000480652, 0.835185170173645, 0.8814814686775208, 0.8370370268821716, 0.8444444537162781, 0.8629629611968994, 0.8240740895271301, 0.885185182094574, 0.8592592477798462, 0.8574073910713196, 0.8537036776542664, 0.8685185313224792, 0.8574073910713196, 0.8759258985519409, 0.8777777552604675, 0.864814817905426, 0.8777777552604675, 0.8685185313224792, 0.8740741014480591, 0.8814814686775208, 0.864814817905426, 0.885185182094574, 0.8703703880310059, 0.8796296119689941, 0.8888888955116272, 0.8777777552604675, 0.8685185313224792, 0.8759258985519409, 0.8666666746139526, 0.8981481194496155, 0.9018518328666687, 0.8870370388031006, 0.8740741014480591, 0.885185182094574, 0.8981481194496155, 0.9074074029922485, 0.8833333253860474, 0.8888888955116272, 0.8888888955116272, 0.8907407522201538, 0.8870370388031006, 0.9074074029922485, 0.8888888955116272, 0.9166666865348816, 0.9055555462837219, 0.9037036895751953, 0.8740741014480591, 0.8999999761581421, 0.9240740537643433, 0.8981481194496155, 0.9111111164093018, 0.8962963223457336, 0.9185185432434082, 0.8796296119689941, 0.8777777552604675, 0.8814814686775208, 0.8999999761581421, 0.8222222328186035, 0.894444465637207, 0.9259259104728699, 0.9222221970558167, 0.8888888955116272, 0.8796296119689941, 0.8833333253860474, 0.8685185313224792, 0.8759258985519409, 0.8759258985519409, 0.9055555462837219, 0.8907407522201538, 0.894444465637207, 0.9185185432434082, 0.9240740537643433]","[0.24568966031074524, 0.857758641242981, 0.7456896305084229, 0.8793103694915771, 0.7715517282485962, 0.8103448152542114, 0.8232758641242981, 0.8620689511299133, 0.8663793206214905, 0.8663793206214905, 0.9137930870056152, 0.9051724076271057, 0.5431034564971924, 0.8491379022598267, 0.7241379022598267, 0.8491379022598267, 0.8534482717514038, 0.7284482717514038, 0.568965494632721, 0.8965517282485962, 0.8405172228813171, 0.9267241358757019, 0.7586206793785095, 0.6034482717514038, 0.8879310488700867, 0.8965517282485962, 0.8362069129943848, 0.8793103694915771, 0.7844827771186829, 0.7931034564971924, 0.9353448152542114, 0.9051724076271057, 0.8836206793785095, 0.892241358757019, 0.9008620977401733, 0.9181034564971924, 0.8362069129943848, 0.931034505367279, 0.9137930870056152, 0.9051724076271057, 0.9181034564971924, 0.9051724076271057, 0.9094827771186829, 0.875, 0.8793103694915771, 0.9137930870056152, 0.9137930870056152, 0.9094827771186829, 0.8706896305084229, 0.8620689511299133, 0.9224137663841248, 0.8793103694915771, 0.892241358757019, 0.9181034564971924, 0.9008620977401733, 0.8017241358757019, 0.9094827771186829, 0.9181034564971924, 0.943965494632721, 0.9181034564971924, 0.5301724076271057, 0.9353448152542114, 0.9267241358757019, 0.9224137663841248, 0.857758641242981, 0.9267241358757019, 0.8879310488700867, 0.8965517282485962, 0.892241358757019, 0.9267241358757019, 0.9008620977401733, 0.9094827771186829, 0.9137930870056152, 0.8706896305084229, 0.9267241358757019, 0.8879310488700867, 0.9396551847457886, 0.9525862336158752, 0.9396551847457886, 0.931034505367279, 0.8706896305084229, 0.7241379022598267, 0.892241358757019, 0.9051724076271057, 0.8620689511299133, 0.7715517282485962, 0.9568965435028076, 0.892241358757019, 0.8879310488700867, 0.9094827771186829, 0.8836206793785095, 0.892241358757019, 0.607758641242981, 0.9094827771186829, 0.6206896305084229, 0.943965494632721, 0.9396551847457886, 0.9094827771186829, 0.9224137663841248, 0.9224137663841248]","[[ 86   5   0   0]
 [  4 142   3   0]
 [  0   4 126  15]
 [  0   0   3 128]]","[[21  2  0  0]
 [ 0 35  1  0]
 [ 0  1 29  3]
 [ 0  0  1 32]]","[[19  0  0  0]
 [ 2 37  0  0]
 [ 0  2 35  2]
 [ 0  0  0 36]]","[[19  3  0  0]
 [ 2 36  2  0]
 [ 0  1 30  2]
 [ 0  0  2 25]]","[[27  0  0  0]
 [ 0 34  0  0]
 [ 0  0 32  8]
 [ 0  0  0 35]]",0.9341085271317829,25.105108499526978
1,"[1.0179671049118042, 0.8867166042327881, 0.7693774700164795, 0.6383211612701416, 0.5964252948760986, 0.5735579133033752, 0.6314194798469543, 0.5412012338638306, 0.4805845022201538, 0.4483030140399933, 0.512398362159729, 0.5474478602409363, 0.48319384455680847, 0.4862900972366333, 0.41077470779418945, 0.4758465886116028, 0.39548757672309875, 0.4839826822280884, 0.4387280344963074, 0.42562785744667053, 0.4534110128879547, 0.509895384311676, 0.4422001838684082, 0.44165459275245667, 0.4424092173576355, 0.5923714637756348, 0.5957643985748291, 0.5212377905845642, 0.447743684053421, 0.42687973380088806, 0.4811927080154419, 0.4872589707374573, 0.5196171998977661, 0.4186655580997467, 0.3663240075111389, 0.337557315826416, 0.38465720415115356, 0.40878328680992126, 0.3879607915878296, 0.3636314272880554, 0.4250302016735077, 0.39662307500839233, 0.3859504163265228, 0.37907013297080994, 0.3080591857433319, 0.3657761812210083, 0.37323257327079773, 0.3238479793071747, 0.37490054965019226, 0.3455597162246704, 0.3636091947555542, 0.40671563148498535, 0.3907474875450134, 0.3457803726196289, 0.3598458170890808, 0.30428454279899597, 0.3184364140033722, 0.35597771406173706, 0.3927651047706604, 0.3497825264930725, 0.3311109244823456, 0.3327852487564087, 0.27366700768470764, 0.37823817133903503, 0.31756848096847534, 0.30584025382995605, 0.3853401243686676, 0.3587613105773926, 0.3950973153114319, 0.33728107810020447, 0.3151041567325592, 0.3001832962036133, 0.3235218822956085, 0.34221699833869934, 0.30924221873283386, 0.30250853300094604, 0.3253530263900757, 0.2844011187553406, 0.2872124910354614, 0.2576289474964142, 0.2977578639984131, 0.3040488660335541, 0.3234573304653168, 0.28670963644981384, 0.33911654353141785, 0.32280150055885315, 0.3230665922164917, 0.288819819688797, 0.2713794708251953, 0.32427701354026794, 0.3222004771232605, 0.339044451713562, 0.36548683047294617, 0.358518123626709, 0.35384735465049744, 0.31402093172073364, 0.40515318512916565, 0.3140294849872589, 0.36953404545783997, 0.3075431287288666]","[2.8620564937591553, 1.175216794013977, 0.9164339900016785, 0.4056756794452667, 0.36442509293556213, 0.4921807050704956, 0.2462041825056076, 0.30453118681907654, 0.325434148311615, 0.7233555316925049, 0.36923637986183167, 0.5934146642684937, 0.36875325441360474, 1.2949540615081787, 0.9438672661781311, 0.24991118907928467, 0.24379079043865204, 0.2946943938732147, 2.656447410583496, 21.844057083129883, 0.43296170234680176, 0.468923956155777, 43.17701721191406, 1.1815606355667114, 0.41986557841300964, 0.395208477973938, 0.3737863302230835, 1.2958956956863403, 0.4748341143131256, 0.6626023650169373, 1.010196566581726, 0.2644595801830292, 0.2189047932624817, 0.26401159167289734, 0.23336204886436462, 0.238119438290596, 0.6837983131408691, 0.3534933924674988, 0.2597291171550751, 0.45231521129608154, 1.8753869533538818, 0.3124857246875763, 0.1928764432668686, 0.21144558489322662, 0.22088220715522766, 0.2293023020029068, 0.7983613610267639, 0.250943660736084, 0.2814599275588989, 0.3034191131591797, 0.755943775177002, 0.6320701837539673, 0.28893139958381653, 0.46771952509880066, 0.5440981388092041, 0.2072158008813858, 0.41023391485214233, 0.2910787761211395, 1.0075774192810059, 0.20324312150478363, 0.24295072257518768, 0.1777150183916092, 2.275278329849243, 0.2473103106021881, 0.17754489183425903, 1.3780266046524048, 0.16945789754390717, 2.0885422229766846, 0.5469979047775269, 0.28612154722213745, 0.15806327760219574, 0.18270209431648254, 0.17109747231006622, 0.16978056728839874, 0.258788138628006, 0.2207619994878769, 0.2095193713903427, 0.1945156455039978, 0.16898350417613983, 0.1627490371465683, 0.19786778092384338, 0.29059869050979614, 0.17381402850151062, 0.3665490746498108, 0.8134597539901733, 0.17116715013980865, 0.24470221996307373, 0.1430075615644455, 0.9375696778297424, 0.14111460745334625, 0.15193232893943787, 0.23114432394504547, 0.23738063871860504, 0.19812443852424622, 0.20209793746471405, 0.24350416660308838, 2.093966484069824, 0.18629764020442963, 0.1787213236093521, 0.9029932618141174]","[0.5962963104248047, 0.6574074029922485, 0.6833333373069763, 0.7407407164573669, 0.7722222208976746, 0.7759259343147278, 0.7407407164573669, 0.8148148059844971, 0.8166666626930237, 0.8388888835906982, 0.8037037253379822, 0.800000011920929, 0.8037037253379822, 0.8166666626930237, 0.8462963104248047, 0.8166666626930237, 0.8629629611968994, 0.8333333134651184, 0.8277778029441833, 0.8296296000480652, 0.8370370268821716, 0.8129629492759705, 0.8500000238418579, 0.8481481671333313, 0.8407407402992249, 0.7833333611488342, 0.7648147940635681, 0.7907407283782959, 0.8166666626930237, 0.8537036776542664, 0.8240740895271301, 0.8074073791503906, 0.8074073791503906, 0.8425925970077515, 0.864814817905426, 0.8814814686775208, 0.8777777552604675, 0.8444444537162781, 0.8518518805503845, 0.8703703880310059, 0.8388888835906982, 0.8462963104248047, 0.8611111044883728, 0.8685185313224792, 0.8907407522201538, 0.8796296119689941, 0.8777777552604675, 0.8759258985519409, 0.8481481671333313, 0.8740741014480591, 0.864814817905426, 0.8611111044883728, 0.855555534362793, 0.8759258985519409, 0.8740741014480591, 0.8981481194496155, 0.8777777552604675, 0.885185182094574, 0.8481481671333313, 0.864814817905426, 0.8722222447395325, 0.8907407522201538, 0.9111111164093018, 0.8722222447395325, 0.8907407522201538, 0.8981481194496155, 0.8685185313224792, 0.885185182094574, 0.8444444537162781, 0.8629629611968994, 0.8888888955116272, 0.8870370388031006, 0.885185182094574, 0.8685185313224792, 0.8796296119689941, 0.8888888955116272, 0.8611111044883728, 0.885185182094574, 0.8888888955116272, 0.9018518328666687, 0.894444465637207, 0.8981481194496155, 0.8666666746139526, 0.8925926089286804, 0.8703703880310059, 0.8759258985519409, 0.8740741014480591, 0.8962963223457336, 0.8962963223457336, 0.8759258985519409, 0.8870370388031006, 0.885185182094574, 0.8722222447395325, 0.8685185313224792, 0.8814814686775208, 0.8833333253860474, 0.8592592477798462, 0.8777777552604675, 0.8500000238418579, 0.8907407522201538]","[0.36206895112991333, 0.6120689511299133, 0.6163793206214905, 0.8405172228813171, 0.8491379022598267, 0.806034505367279, 0.892241358757019, 0.8879310488700867, 0.8879310488700867, 0.857758641242981, 0.8362069129943848, 0.8275862336158752, 0.8318965435028076, 0.5474137663841248, 0.6034482717514038, 0.8879310488700867, 0.9051724076271057, 0.8706896305084229, 0.3448275923728943, 0.4698275923728943, 0.8275862336158752, 0.8534482717514038, 0.3103448152542114, 0.5387930870056152, 0.857758641242981, 0.8275862336158752, 0.8663793206214905, 0.5474137663841248, 0.8146551847457886, 0.8146551847457886, 0.642241358757019, 0.9051724076271057, 0.9181034564971924, 0.8706896305084229, 0.9353448152542114, 0.9267241358757019, 0.7629310488700867, 0.8362069129943848, 0.8879310488700867, 0.8275862336158752, 0.49568966031074524, 0.8793103694915771, 0.9181034564971924, 0.9137930870056152, 0.9008620977401733, 0.9094827771186829, 0.7758620977401733, 0.9094827771186829, 0.892241358757019, 0.875, 0.8146551847457886, 0.7715517282485962, 0.892241358757019, 0.806034505367279, 0.8534482717514038, 0.9224137663841248, 0.8448275923728943, 0.8836206793785095, 0.818965494632721, 0.9396551847457886, 0.9181034564971924, 0.9224137663841248, 0.7413793206214905, 0.9353448152542114, 0.9224137663841248, 0.7198275923728943, 0.9267241358757019, 0.42241379618644714, 0.7887930870056152, 0.8793103694915771, 0.9568965435028076, 0.9396551847457886, 0.9396551847457886, 0.931034505367279, 0.8534482717514038, 0.892241358757019, 0.9267241358757019, 0.9008620977401733, 0.9181034564971924, 0.931034505367279, 0.9008620977401733, 0.8663793206214905, 0.931034505367279, 0.8491379022598267, 0.7801724076271057, 0.943965494632721, 0.8836206793785095, 0.9482758641242981, 0.7887930870056152, 0.9525862336158752, 0.943965494632721, 0.875, 0.8836206793785095, 0.9051724076271057, 0.9051724076271057, 0.892241358757019, 0.7068965435028076, 0.931034505367279, 0.9267241358757019, 0.7198275923728943]","[[ 78   1   1  11]
 [  6 120   1  22]
 [  0  11  49  85]
 [  0   3   0 128]]","[[20  1  0  2]
 [ 0 35  0  1]
 [ 0  3 11 19]
 [ 0  0  0 33]]","[[18  0  0  1]
 [ 3 34  1  1]
 [ 0  1 30  8]
 [ 0  0  0 36]]","[[14  0  1  7]
 [ 2 18  0 20]
 [ 0  0  0 33]
 [ 0  3  0 24]]","[[26  0  0  1]
 [ 1 33  0  0]
 [ 0  7  8 25]
 [ 0  0  0 35]]",0.7267441860465116,25.123783349990845
2,"[1.1497472524642944, 0.834671676158905, 0.7284694314002991, 0.6702308058738708, 0.7035183906555176, 0.7295905351638794, 0.5836880207061768, 0.6696211695671082, 0.6578571200370789, 0.6480332016944885, 0.5611961483955383, 0.560879111289978, 0.5650750994682312, 0.5422060489654541, 0.5789336562156677, 0.4738547205924988, 0.4802876114845276, 0.527454674243927, 0.4816412031650543, 0.5663502812385559, 0.5527359843254089, 0.41959986090660095, 0.47962674498558044, 0.45904842019081116, 0.5062097907066345, 0.4675249755382538, 0.47749435901641846, 0.39005354046821594, 0.43558359146118164, 0.44776296615600586, 0.5257858037948608, 0.41546952724456787, 0.40191081166267395, 0.36908861994743347, 0.41475439071655273, 0.4497605264186859, 0.41824859380722046, 0.5522914528846741, 0.5332574844360352, 0.5191836953163147, 0.43207067251205444, 0.3993830382823944, 0.4057685434818268, 0.3686959147453308, 0.46448391675949097, 0.41391581296920776, 0.35392704606056213, 0.4200427234172821, 0.4087789058685303, 0.3910108506679535, 0.48141834139823914, 0.3914194405078888, 0.33760973811149597, 0.4223216474056244, 0.42397478222846985, 0.36375880241394043, 0.4399758279323578, 0.4739614427089691, 0.4301489591598511, 0.45335105061531067, 0.41960856318473816, 0.37560418248176575, 0.4982278347015381, 0.454741895198822, 0.431758314371109, 0.5251470804214478, 0.42249932885169983, 0.4203234612941742, 0.4585190713405609, 0.41331055760383606, 0.43352943658828735, 0.4174251854419708, 0.4406381845474243, 0.4262303113937378, 0.4312989413738251, 0.4345685541629791, 0.4423564374446869, 0.4055842161178589, 0.3826256990432739, 0.5001768469810486, 0.3499312102794647]","[5.893977165222168, 0.8861815333366394, 0.6113331913948059, 0.33350080251693726, 0.3413240611553192, 0.39602530002593994, 0.4184873700141907, 0.8218773007392883, 0.31415805220603943, 0.4060684144496918, 0.2894030809402466, 0.3822157084941864, 2.3569295406341553, 0.43883398175239563, 0.4461596608161926, 0.31467366218566895, 0.25888216495513916, 0.9507511258125305, 0.5414284467697144, 0.40054064989089966, 3.226818561553955, 1.1236135959625244, 0.3248521685600281, 2.2335259914398193, 0.47105085849761963, 0.3752027451992035, 0.377267062664032, 0.33331015706062317, 0.3427426218986511, 0.38308489322662354, 0.48142045736312866, 13.145418167114258, 0.26287606358528137, 0.3121352791786194, 0.44129273295402527, 0.5321495532989502, 2.708705186843872, 0.31006336212158203, 0.39788830280303955, 1.2770999670028687, 0.3155877888202667, 0.5787173509597778, 0.43347030878067017, 0.2985388934612274, 0.3927038908004761, 0.3942819833755493, 0.7314537763595581, 1.4107065200805664, 0.23056820034980774, 0.5263532996177673, 0.22755730152130127, 0.22098861634731293, 0.33944225311279297, 0.6777527928352356, 0.3024710714817047, 0.7969843149185181, 0.38019028306007385, 26.05335807800293, 0.9692504405975342, 0.30673572421073914, 0.31085720658302307, 0.24176961183547974, 0.3839438557624817, 0.2833227813243866, 5.757246971130371, 1.180853009223938, 0.6327570676803589, 0.4610706865787506, 0.2868512272834778, 0.28858712315559387, 0.25488588213920593, 0.36696141958236694, 0.5356987118721008, 0.2090214043855667, 0.22880682349205017, 0.20999668538570404, 0.3013550341129303, 0.23667921125888824, 0.34101542830467224, 0.25673186779022217, 0.20988500118255615]","[0.5444444417953491, 0.6703703999519348, 0.7037037014961243, 0.7574074268341064, 0.7259259223937988, 0.7277777791023254, 0.7555555701255798, 0.7518518567085266, 0.7555555701255798, 0.7555555701255798, 0.7925925850868225, 0.7833333611488342, 0.7611111402511597, 0.7740740776062012, 0.7722222208976746, 0.8240740895271301, 0.8129629492759705, 0.8018518686294556, 0.8111110925674438, 0.800000011920929, 0.7962962985038757, 0.8592592477798462, 0.8092592358589172, 0.8314814567565918, 0.8092592358589172, 0.8092592358589172, 0.8203703761100769, 0.8703703880310059, 0.8240740895271301, 0.8259259462356567, 0.7888888716697693, 0.8592592477798462, 0.8407407402992249, 0.8574073910713196, 0.835185170173645, 0.8296296000480652, 0.835185170173645, 0.779629647731781, 0.7814815044403076, 0.800000011920929, 0.8314814567565918, 0.8407407402992249, 0.8537036776542664, 0.8685185313224792, 0.8166666626930237, 0.8314814567565918, 0.8462963104248047, 0.8537036776542664, 0.8462963104248047, 0.8462963104248047, 0.8296296000480652, 0.8444444537162781, 0.8703703880310059, 0.8314814567565918, 0.8407407402992249, 0.864814817905426, 0.8259259462356567, 0.8222222328186035, 0.8333333134651184, 0.8444444537162781, 0.8462963104248047, 0.8462963104248047, 0.8148148059844971, 0.8333333134651184, 0.8333333134651184, 0.7851851582527161, 0.8518518805503845, 0.8407407402992249, 0.8222222328186035, 0.8425925970077515, 0.8425925970077515, 0.8444444537162781, 0.8462963104248047, 0.8444444537162781, 0.8574073910713196, 0.8203703761100769, 0.8277778029441833, 0.8481481671333313, 0.8518518805503845, 0.8259259462356567, 0.8685185313224792]","[0.29741379618644714, 0.6465517282485962, 0.7413793206214905, 0.8965517282485962, 0.8448275923728943, 0.8275862336158752, 0.806034505367279, 0.7413793206214905, 0.8879310488700867, 0.8275862336158752, 0.9094827771186829, 0.875, 0.6551724076271057, 0.818965494632721, 0.8232758641242981, 0.8534482717514038, 0.9051724076271057, 0.607758641242981, 0.7758620977401733, 0.8232758641242981, 0.32758620381355286, 0.6508620977401733, 0.9008620977401733, 0.6551724076271057, 0.8448275923728943, 0.8491379022598267, 0.857758641242981, 0.8534482717514038, 0.8663793206214905, 0.8362069129943848, 0.8232758641242981, 0.4784482717514038, 0.9267241358757019, 0.857758641242981, 0.8275862336158752, 0.7887930870056152, 0.30603447556495667, 0.8793103694915771, 0.8362069129943848, 0.5129310488700867, 0.9008620977401733, 0.7758620977401733, 0.818965494632721, 0.8534482717514038, 0.8275862336158752, 0.8146551847457886, 0.7370689511299133, 0.7284482717514038, 0.8879310488700867, 0.767241358757019, 0.9353448152542114, 0.931034505367279, 0.875, 0.642241358757019, 0.8836206793785095, 0.6206896305084229, 0.8362069129943848, 0.3362068831920624, 0.7241379022598267, 0.875, 0.8793103694915771, 0.8965517282485962, 0.8103448152542114, 0.9181034564971924, 0.3448275923728943, 0.5603448152542114, 0.7413793206214905, 0.8362069129943848, 0.892241358757019, 0.892241358757019, 0.875, 0.8663793206214905, 0.7370689511299133, 0.9137930870056152, 0.9094827771186829, 0.9094827771186829, 0.857758641242981, 0.9051724076271057, 0.8663793206214905, 0.9094827771186829, 0.9267241358757019]","[[ 89   2   0   0]
 [  4 136   9   0]
 [  0   0 134  11]
 [  0   0   5 126]]","[[21  2  0  0]
 [ 0 33  3  0]
 [ 0  0 33  0]
 [ 0  0  3 30]]","[[19  0  0  0]
 [ 2 37  0  0]
 [ 0  0 37  2]
 [ 0  0  1 35]]","[[22  0  0  0]
 [ 2 35  3  0]
 [ 0  0 29  4]
 [ 0  0  0 27]]","[[27  0  0  0]
 [ 0 31  3  0]
 [ 0  0 35  5]
 [ 0  0  1 34]]",0.939922480620155,20.36725115776062
